Block Name,Point ID,alphat,k,Normals_0,Normals_1,Normals_2,Normals_Magnitude,nut,omega,p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
Airfoil,139,1.69459e-07,0.000102323,-0.0210605,0.999778,0,1,1.44971e-07,59.4254,0.992778,0.217132,-0.0776466,1,1.02624,0.993632,0.99914,0,0,0,0,18.6522
Airfoil,140,1.47516e-07,0.000103479,-0.0476135,0.998866,0,1,1.26082e-07,61.3297,0.993655,0.239282,-0.0767511,0,0.25129,0.994502,0.999147,0,0,0,0,17.195
Airfoil,141,1.47516e-07,0.000103479,-0.0476135,0.998866,0,1,1.26082e-07,61.3297,0.993655,0.239282,-0.0767511,1,1.03109,0.994502,0.999147,0,0,0,0,17.195
Airfoil,142,1.55367e-07,0.000116609,-0.0568537,0.998383,0,1,1.32683e-07,64.7946,0.994456,0.261418,-0.0755356,0,0.272112,0.9953,0.999151,0,0,0,0,17.7178
Airfoil,143,1.55367e-07,0.000116609,-0.0568537,0.998383,0,1,1.32683e-07,64.7946,0.994456,0.261418,-0.0755356,1,1.03636,0.9953,0.999151,0,0,0,0,17.7178
Airfoil,144,1.75621e-07,0.000128276,-0.0628293,0.998024,0,1,1.49906e-07,67.5292,0.994956,0.283548,-0.0742303,0,0.293104,0.995803,0.999148,0,0,0,0,19.0634
Airfoil,145,1.75621e-07,0.000128276,-0.0628293,0.998024,0,1,1.49906e-07,67.5292,0.994956,0.283548,-0.0742303,1,1.04207,0.995803,0.999148,0,0,0,0,19.0634
Airfoil,146,1.93671e-07,0.000133061,-0.0718115,0.997418,0,1,1.65271e-07,68.7242,0.995226,0.305668,-0.0727499,0,0.314206,0.996064,0.999159,0,0,0,0,20.2574
Airfoil,147,1.93671e-07,0.000133061,-0.0718115,0.997418,0,1,1.65271e-07,68.7242,0.995226,0.305668,-0.0727499,1,1.0482,0.996064,0.999159,0,0,0,0,20.2574
Airfoil,148,2.0494e-07,0.000133261,-0.0807121,0.996737,0,1,1.74855e-07,68.7592,0.995446,0.327771,-0.0710463,0,0.335383,0.996247,0.999195,0,0,0,0,21.0009
Airfoil,149,2.0494e-07,0.000133261,-0.0807121,0.996737,0,1,1.74855e-07,68.7592,0.995446,0.327771,-0.0710463,1,1.05474,0.996247,0.999195,0,0,0,0,21.0009
Airfoil,150,2.11245e-07,0.000131164,-0.087194,0.996191,0,1,1.80203e-07,68.0418,0.995668,0.349861,-0.0691713,0,0.356634,0.996422,0.999242,0,0,0,0,21.4162
Airfoil,151,2.11245e-07,0.000131164,-0.087194,0.996191,0,1,1.80203e-07,68.0418,0.995668,0.349861,-0.0691713,1,1.06169,0.996422,0.999242,0,0,0,0,21.4162
Airfoil,152,2.15305e-07,0.000128243,-0.092866,0.995679,0,1,1.8364e-07,67.0035,0.995856,0.371941,-0.0671803,0,0.377959,0.996566,0.999286,0,0,0,0,21.6834
Airfoil,153,2.15305e-07,0.000128243,-0.092866,0.995679,0,1,1.8364e-07,67.0035,0.995856,0.371941,-0.0671803,1,1.06904,0.996566,0.999286,0,0,0,0,21.6834
Airfoil,154,2.18229e-07,0.000125279,-0.0993496,0.995053,0,1,1.86114e-07,65.8947,0.995998,0.394008,-0.0650538,0,0.399342,0.996668,0.999327,0,0,0,0,21.8757
Airfoil,155,2.18229e-07,0.000125279,-0.0993496,0.995053,0,1,1.86114e-07,65.8947,0.995998,0.394008,-0.0650538,1,1.07679,0.996668,0.999327,0,0,0,0,21.8757
Airfoil,156,2.20232e-07,0.000122495,-0.106549,0.994307,0,1,1.87807e-07,64.7498,0.996121,0.41606,-0.0627753,0,0.420769,0.996751,0.999367,0,0,0,0,22.0073
Airfoil,157,2.20232e-07,0.000122495,-0.106549,0.994307,0,1,1.87807e-07,64.7498,0.996121,0.41606,-0.0627753,1,1.08492,0.996751,0.999367,0,0,0,0,22.0073
Airfoil,158,2.21314e-07,0.000119693,-0.114294,0.993447,0,1,1.88715e-07,63.5137,0.996242,0.438093,-0.0603296,0,0.442228,0.996831,0.999408,0,0,0,0,22.0782
Airfoil,159,2.21314e-07,0.000119693,-0.114294,0.993447,0,1,1.88715e-07,63.5137,0.996242,0.438093,-0.0603296,1,1.09342,0.996831,0.999408,0,0,0,0,22.0782
Airfoil,160,2.21653e-07,0.000116701,-0.122083,0.99252,0,1,1.88989e-07,62.1359,0.996368,0.460107,-0.0577078,0,0.463712,0.996914,0.999451,0,0,0,0,22.1
Airfoil,161,2.21653e-07,0.000116701,-0.122083,0.99252,0,1,1.88989e-07,62.1359,0.996368,0.460107,-0.0577078,1,1.10228,0.996914,0.999451,0,0,0,0,22.1
Airfoil,162,2.21759e-07,0.000113597,-0.129209,0.991617,0,1,1.89062e-07,60.631,0.996498,0.4821,-0.0549167,0,0.485218,0.997003,0.999492,0,0,0,0,22.1066
Airfoil,163,2.21759e-07,0.000113597,-0.129209,0.991617,0,1,1.89062e-07,60.631,0.996498,0.4821,-0.0549167,1,1.1115,0.997003,0.999492,0,0,0,0,22.1066
Airfoil,164,2.2227e-07,0.000110637,-0.135678,0.990753,0,1,1.89481e-07,59.0771,0.996623,0.504073,-0.0519789,0,0.506746,0.997091,0.99953,0,0,0,0,22.1398
Airfoil,165,2.2227e-07,0.000110637,-0.135678,0.990753,0,1,1.89481e-07,59.0771,0.996623,0.504073,-0.0519789,1,1.12107,0.997091,0.99953,0,0,0,0,22.1398
Airfoil,166,2.23359e-07,0.000107957,-0.142521,0.989792,0,1,1.90395e-07,57.5353,0.996735,0.526028,-0.048901,0,0.528296,0.997169,0.999564,0,0,0,0,22.2112
Airfoil,167,2.23359e-07,0.000107957,-0.142521,0.989792,0,1,1.90395e-07,57.5353,0.996735,0.526028,-0.048901,1,1.13097,0.997169,0.999564,0,0,0,0,22.2112
Airfoil,168,2.24445e-07,0.000105356,-0.150451,0.988618,0,1,1.91306e-07,55.9688,0.996842,0.547959,-0.0456598,0,0.549858,0.997241,0.999599,0,0,0,0,22.2823
Airfoil,169,2.24445e-07,0.000105356,-0.150451,0.988618,0,1,1.91306e-07,55.9688,0.996842,0.547959,-0.0456598,1,1.1412,0.997241,0.999599,0,0,0,0,22.2823
Airfoil,170,2.24906e-07,0.000102519,-0.158463,0.987365,0,1,1.91684e-07,54.2988,0.996963,0.569861,-0.0422303,0,0.571424,0.997322,0.999639,0,0,0,0,22.3123
Airfoil,171,2.24906e-07,0.000102519,-0.158463,0.987365,0,1,1.91684e-07,54.2988,0.996963,0.569861,-0.0422303,1,1.15175,0.997322,0.999639,0,0,0,0,22.3123
Airfoil,172,2.25214e-07,9.9526e-05,-0.16488,0.986314,0,1,1.91927e-07,52.5507,0.997099,0.591737,-0.0386338,0,0.592997,0.997419,0.999678,0,0,0,0,22.3321
Airfoil,173,2.25214e-07,9.9526e-05,-0.16488,0.986314,0,1,1.91927e-07,52.5507,0.997099,0.591737,-0.0386338,1,1.1626,0.997419,0.999678,0,0,0,0,22.3321
Airfoil,174,2.26399e-07,9.67655e-05,-0.17036,0.985382,0,1,1.92919e-07,50.8384,0.997228,0.613593,-0.0349198,0,0.614586,0.997514,0.999712,0,0,0,0,22.4098
Airfoil,175,2.26399e-07,9.67655e-05,-0.17036,0.985382,0,1,1.92919e-07,50.8384,0.997228,0.613593,-0.0349198,1,1.17376,0.997514,0.999712,0,0,0,0,22.4098
Airfoil,176,2.2844e-07,9.43375e-05,-0.176853,0.984237,0,1,1.94643e-07,49.1951,0.997338,0.635427,-0.0310804,0,0.636187,0.997593,0.999743,0,0,0,0,22.544
Airfoil,177,2.2844e-07,9.43375e-05,-0.176853,0.984237,0,1,1.94643e-07,49.1951,0.997338,0.635427,-0.0310804,1,1.18521,0.997593,0.999743,0,0,0,0,22.544
Airfoil,178,2.30314e-07,9.1941e-05,-0.184408,0.98285,0,1,1.96224e-07,47.5495,0.997448,0.657232,-0.0270785,0,0.657789,0.99767,0.999777,0,0,0,0,22.667
Airfoil,179,2.30314e-07,9.1941e-05,-0.184408,0.98285,0,1,1.96224e-07,47.5495,0.997448,0.657232,-0.0270785,1,1.19695,0.99767,0.999777,0,0,0,0,22.667
Airfoil,180,2.31499e-07,8.93354e-05,-0.191583,0.981476,0,1,1.97216e-07,45.8559,0.997575,0.679004,-0.0229041,0,0.679391,0.997759,0.999815,0,0,0,0,22.7447
Airfoil,181,2.31499e-07,8.93354e-05,-0.191583,0.981476,0,1,1.97216e-07,45.8559,0.997575,0.679004,-0.0229041,1,1.20895,0.997759,0.999815,0,0,0,0,22.7447
Airfoil,182,2.32539e-07,8.66239e-05,-0.197884,0.980225,0,1,1.98082e-07,44.1513,0.997711,0.700749,-0.018584,0,0.700995,0.997858,0.999851,0,0,0,0,22.8127
Airfoil,183,2.32539e-07,8.66239e-05,-0.197884,0.980225,0,1,1.98082e-07,44.1513,0.997711,0.700749,-0.018584,1,1.22123,0.997858,0.999851,0,0,0,0,22.8127
Airfoil,184,2.33858e-07,8.39498e-05,-0.204506,0.978866,0,1,1.99187e-07,42.4677,0.997841,0.722466,-0.0141303,0,0.722604,0.997954,0.999886,0,0,0,0,22.8993
Airfoil,185,2.33858e-07,8.39498e-05,-0.204506,0.978866,0,1,1.99187e-07,42.4677,0.997841,0.722466,-0.0141303,1,1.23376,0.997954,0.999886,0,0,0,0,22.8993
Airfoil,186,2.34874e-07,8.12139e-05,-0.211984,0.977273,0,1,2.00034e-07,40.7806,0.997971,0.74415,-0.00951665,0,0.744211,0.998047,0.999923,0,0,0,0,22.9657
Airfoil,187,2.34874e-07,8.12139e-05,-0.211984,0.977273,0,1,2.00034e-07,40.7806,0.997971,0.74415,-0.00951665,1,1.24653,0.998047,0.999923,0,0,0,0,22.9657
Airfoil,188,2.34804e-07,7.82394e-05,-0.219327,0.975651,0,1,1.99953e-07,39.0633,0.998114,0.765796,-0.00473135,0,0.765811,0.99815,0.999963,0,0,0,0,22.9606
Airfoil,189,2.34804e-07,7.82394e-05,-0.219327,0.975651,0,1,1.99953e-07,39.0633,0.998114,0.765796,-0.00473135,1,1.25955,0.99815,0.999963,0,0,0,0,22.9606
Airfoil,190,2.33763e-07,7.50294e-05,-0.225686,0.9742,0,1,1.99045e-07,37.3327,0.998268,0.787408,0.000207888,0,0.787408,0.998263,1,0,0,0,0,22.8916
Airfoil,191,2.33763e-07,7.50294e-05,-0.225686,0.9742,0,1,1.99045e-07,37.3327,0.998268,0.787408,0.000207888,1,1.2728,0.998263,1,0,0,0,0,22.8916
Airfoil,192,2.32629e-07,7.18153e-05,-0.231073,0.972937,0,1,1.98055e-07,35.6463,0.998424,0.808991,0.00527518,0,0.809008,0.99838,1.00004,0,0,0,0,22.8163
Airfoil,193,2.32629e-07,7.18153e-05,-0.231073,0.972937,0,1,1.98055e-07,35.6463,0.998424,0.808991,0.00527518,1,1.28627,0.99838,1.00004,0,0,0,0,22.8163
Airfoil,194,2.31597e-07,6.873e-05,-0.236804,0.971557,0,1,1.97154e-07,34.02,0.998575,0.830547,0.0104532,0,0.830612,0.998493,1.00008,0,0,0,0,22.7479
Airfoil,195,2.31597e-07,6.873e-05,-0.236804,0.971557,0,1,1.97154e-07,34.02,0.998575,0.830547,0.0104532,1,1.29997,0.998493,1.00008,0,0,0,0,22.7479
Airfoil,196,2.29195e-07,6.54886e-05,-0.243977,0.969781,0,1,1.95088e-07,32.3783,0.998725,0.852068,0.0157747,0,0.852214,0.998602,1.00012,0,0,0,0,22.5892
Airfoil,197,2.29195e-07,6.54886e-05,-0.243977,0.969781,0,1,1.95088e-07,32.3783,0.998725,0.852068,0.0157747,1,1.31388,0.998602,1.00012,0,0,0,0,22.5892
Airfoil,198,2.24506e-07,6.18727e-05,-0.250889,0.968016,0,1,1.91075e-07,30.6945,0.998888,0.873545,0.0212707,0,0.873804,0.998723,1.00016,0,0,0,0,22.2799
Airfoil,199,2.24506e-07,6.18727e-05,-0.250889,0.968016,0,1,1.91075e-07,30.6945,0.998888,0.873545,0.0212707,1,1.32798,0.998723,1.00016,0,0,0,0,22.2799
Airfoil,200,2.18007e-07,5.79959e-05,-0.25657,0.966526,0,1,1.8552e-07,29.0067,0.999061,0.894988,0.0268986,0,0.895392,0.998849,1.00021,0,0,0,0,21.8512
Airfoil,201,2.18007e-07,5.79959e-05,-0.25657,0.966526,0,1,1.8552e-07,29.0067,0.999061,0.894988,0.0268986,1,1.34228,0.998849,1.00021,0,0,0,0,21.8512
Airfoil,202,2.11357e-07,5.41779e-05,-0.26382,0.964572,0,1,1.79835e-07,27.3475,0.999235,0.916399,0.0326466,0,0.91698,0.998991,1.00024,0,0,0,0,21.4128
Airfoil,203,2.11357e-07,5.41779e-05,-0.26382,0.964572,0,1,1.79835e-07,27.3475,0.999235,0.916399,0.0326466,1,1.35678,0.998991,1.00024,0,0,0,0,21.4128
Airfoil,204,1.97091e-07,4.93685e-05,-0.271087,0.962555,0,1,1.6768e-07,25.5032,0.999404,0.937755,0.0385959,0,0.938549,0.999091,1.00031,0,0,0,0,20.4714
Airfoil,205,1.97091e-07,4.93685e-05,-0.271087,0.962555,0,1,1.6768e-07,25.5032,0.999404,0.937755,0.0385959,1,1.37145,0.999091,1.00031,0,0,0,0,20.4714
Airfoil,206,2.01222e-07,4.75435e-05,-0.275601,0.961272,0,1,1.71153e-07,24.3742,0.999613,0.959077,0.0446661,0,0.960116,0.999314,1.0003,0,0,0,0,20.7437
Airfoil,207,2.01222e-07,4.75435e-05,-0.275601,0.961272,0,1,1.71153e-07,24.3742,0.999613,0.959077,0.0446661,1,1.3863,0.999314,1.0003,0,0,0,0,20.7437
Airfoil,208,1.54893e-07,3.86725e-05,-0.359464,0.933159,0,1,1.31742e-07,20.9478,0.999658,0.980374,0.050815,0,0.98169,0.999273,1.00038,0,0,0,0,17.618
Airfoil,209,1.54893e-07,3.86725e-05,-0.359464,0.933159,0,1,1.31742e-07,20.9478,0.999658,0.980374,0.050815,1,1.40133,0.999273,1.00038,0,0,0,0,17.618
Airfoil,210,1.61808e-07,4.35245e-05,-0.438846,0.898562,0,1,1.37565e-07,24.6077,1.00017,1,0.0604,0,1.00182,0.999564,1.0006,0,0,0,0,18.0709
Airfoil,211,1.61808e-07,4.35245e-05,-0.438846,0.898562,0,1,1.37565e-07,24.6077,1.00017,1,0.0604,1,1.4155,0.999564,1.0006,0,0,0,0,18.0709
